nombre,clasificac,ubicacion,barrio,comuna,area,perimeter,Score,Reviews,Descripcion,Direccion,CLASE
PLAZOLETA NIGERIA,PLAZOLETA,"JUSTO, JUAN B., AV. - TERRERO - BELAUSTEGUI, LUIS, DR.",VILLA GRAL. MITRE,11.0,162.80200000000005,9990.0,3.7,19.0,PARQUE,AV. JUAN B. JUSTO 4736,PLAZOLETAS
VIRGINIA BOLTEN,PARQUE,"LANTERI, JULIETA - SALOTTI, MARTHA -  PAINE, AIME - EZCURRA, ENCARNACI+N",PUERTO MADERO,1.0,8406.041,767.29,4.2,48.0,,,
LEON FONTOVA,PLAZOLETA,"MOZART - FALCON, RAMON L., CNEL. - MEDINA",VELEZ SARSFIELD,10.0,305.634,10.0,3.2,10.0,PARQUE,MEDINA 102-120,PLAZOLETAS
JOSE E. AGÜERO,PLAZOLETA,REPUBLICA DE CROACIA - PROPIEDAD PARTICULAR - ARREGUI - ROMA,VERSALLES,10.0,8576.655999999999,900.0,,,,,
VICENTE BELLINI,PLAZOLETA,"RIVADAVIA, AV.- WHITE - MEDINA - FALCON, RAMON L., CNEL.",VILLA LURO,10.0,418.673,0.0,4.0,33.0,PARQUE,AV. RIVADAVIA 9175,PLAZOLETAS
GUILLERMO E. HUDSON,JARDIN,"SARMIENTO, AV. E/ SANTA FE, AV. - DEL LIBERTADOR, AV. (VEREDON DEL ZOOLOGICO)",PALERMO,14.0,10112.96,9000.0,4.3,3.0,,,
PLAZOLETA LAS NEREIDAS,PLAZOLETA,"ACHAVAL RODRIGUEZ, TRISTAN, DR., AV. - PADRE MIGONE, M. L.",PUERTO MADERO,1.0,113.581,79.967,,3.0,PARQUE,AV. DR. TRISTAN ACHAVAL RODRIGUEZ 1401,PLAZAS
DR. C. A. PUEYRREDON,PLAZOLETA,"BELLO, ANDRES - ALSINA, VALENTIN, AV. - DE LOS OMBUES, AV.",PALERMO,14.0,40595.914,7000.0,4.4,10.0,,,
PLAZOLETA DEL ARBOL,PLAZOLETA,CHARCAS - AGUERO - PARED MEDIANERA,RECOLETA,2.0,629.087,9990.0,3.8,20.0,PARQUE,CERRADO TEMPORALMENTE,PLAZOLETAS
PLAZOLETA SUR,PLAZOLETA,"BOEDO, AV. - BELGRANO, AV. -  PROPIEDAD PARTICULAR",ALMAGRO,5.0,262.009,10.0,3.9,121.0,PARQUE,CERRADO TEMPORALMENTE,PLAZOLETAS
PLAZOLETA ENRIQUE PICHON RIVIERE,PLAZOLETA,"SANTA FE, AV. 2257",RECOLETA,2.0,638.036,217.923,4.6,540.0,PARQUE,CERRADO TEMPORALMENTE,PLAZOLETAS
PARQUE THAYS,PARQUE,"DEL LIBERTADOR, AV. - CALLAO, AV.- VAZ FERREIRA, CARLOS, DR. - QUIROGA, JUAN FACUNDO, BRIG. GRAL. VIA R PIDA",RECOLETA,2.0,49019.93,0.0,,5356.0,PARQUE,BARRIO,PARQUES
BO. GRAL. SAN MARTIN,JARDIN,"DE LOS CONSTITUYENTES, AV. - ALVAREZ PRADO, MANUEL - PAZ, GRAL., AV. - SAN MARINO - NAZCA, AV. (SECTORES)",VILLA PUEYRREDON,12.0,73614.306,7000.0,4.5,62.0,,,
PARQUE RIVADAVIA,PARQUE,"RIVADAVIA, AV. - DOBLAS - ROSARIO - BEAUCHEF",CABALLITO,6.0,38947.147,7000.0,,37080.0,PARQUE,AV. RIVADAVIA 4950,PARQUES
PARQUE LAS HERAS,PARQUE,"LAS HERAS, AV. - DIAZ, CNEL., AV. - JUNCAL - SALGUERO, JERONIMO",PALERMO,14.0,60823.24,8000.0,,28846.0,PARQUE,FRENCH,PARQUES
PLAZA EL SALVADOR,PLAZA,"MONROE, AV. - BAVIO, ERNESTO A. - RICHIERI, PABLO, TTE. GRAL.",BELGRANO,13.0,36369.001,3575.649000000001,4.3,241.0,,,
PARQUE DE LA RAZA (AEROPARQUE),PARQUE SEMIPUBLICO,"OBLIGADO, RAFAEL, AV. COSTANERA  - PAMPA - SARMIENTO, AV. - VIAS F.C.G.B.",PALERMO,14.0,659422.02,0.0,4.2,5315.0,,,
PARQUE DE LAS VICTORIAS,PARQUE,"LARRAZABAL, AV. - FERNANDEZ DE LA CRUZ, FRANCISCO, GRAL., AV. - ROCA, CNEL., AV.",VILLA LUGANO,8.0,753829.2740000002,0.0,,1269.0,PARQUE,LARRAZABAL 4880-4950,PARQUES
DR. JUAN B. ALBERDI,PARQUE,"DIRECTORIO, AV. - DE LA TORRE, LISANDRO, AV. - LEGUIZAMON, MARTINIANO - TANDIL",MATADEROS,9.0,63569.886,9000.0,4.4,8.0,,,
PLAZA MARIANO MORENO,PLAZA,"SAENZ PEÑA, LUIS, PRES. - YRIGOYEN, HIPOLITO - DE MAYO, AV.",MONSERRAT,1.0,6581.6680000000015,9700.0,,331.0,PARQUE,AV. DE MAYO 1600-1500,PLAZAS
PLAZA MARTIN RODRIGUEZ,PLAZA,HELGUERA - PAREJA - ARGERICH - HABANA,VILLA PUEYRREDON,12.0,7247.786,100.0,4.4,4033.0,,,
PLAZA ROMA,PLAZA,"ALEM, LEANDRO N., AV. - TUCUMAN - BOUCHARD - LAVALLE",SAN NICOLAS,1.0,5619.038000000001,9600.0,,2698.0,PARQUE,AV. LEANDRO N. ALEM,PLAZAS
PARQUE SAINT TROPEZ,PARQUE,"OBLIGADO, RAFAEL, AV. COSTANERA (MURALLON) -ECHEVERRIA, PROLONGACION IMAGINARIA - VIRREY DEL PINO,  PROLONGACION IMAGINARIA  - RIO DE LA PLATA",BELGRANO,13.0,43421.747,3000.0,4.5,46.0,,,
PLAZA DE LOS PERIODISTAS,PLAZA,"NEUQUEN - NAZCA, AV. - PAEZ - TERRADA",FLORES,7.0,7600.445,9700.0,,2708.0,PARQUE,AV. NAZCA 900,PARQUES
PLAZA TTE. GRAL. PABLO RICCHIERI,PLAZA,"BEIRO, FRANCISCO, AV. - QUEVEDO - DESAGUADERO - VARELA, JOSE P.",VILLA DEVOTO,11.0,10272.243,0.0,4.3,2535.0,,,
PLAZA ISLAS MALVINAS,PLAZA,"20 DE SEPTIEMBRE - DON PEDRO DE MENDOZA, AV. - ARZOBISPO ESPINOSA - CABOTO",BOCA,4.0,5469.292,400.0,,1237.0,PARQUE,,PLAZAS
PLAZA DR. ONESIMO LEGUIZAMON,PLAZA,ERCILLA - FRAGATA LA ARGENTINA - GUAMINI - SCHMIDEL,MATADEROS,9.0,4778.132000000001,9600.0,,860.0,PARQUE,"C1440EXD, FRAGATA LA ARGENTINA 1502",PLAZAS
PLAZA ALMAGRO,PLAZA,"SALGUERO, JERONIMO - SARMIENTO - BULNES - PERON, JUAN D., TTE. GRAL.",ALMAGRO,5.0,7513.156,9900.0,,10462.0,PARQUE,"SARMIENTO Y, BULNES S/N",PLAZAS
F. LOPEZ TORRES,PLAZOLETA,MIRIÑAY - MOCORETA - MIRIÑAY -GUAYQUIRARO,PARQUE PATRICIOS,4.0,279.202,0.0,4.5,68.0,PARQUE,MIRIÑAY 3532,PLAZOLETAS
PLAZA UNIDAD NACIONAL,PLAZA,"GALLO, DELFIN - MURGIONDO - VIAS DEL FCGB - CAFAYATE",VILLA LUGANO,8.0,3373.744,100.0,,392.0,PARQUE,DELFIN GALLO 5746,PARQUES
PLAZA INMIGRANTES DE ARMENIA,PLAZA,MALABIA - COSTA RICA - ARMENIA - NICARAGUA,PALERMO,14.0,5760.625,0.0,,14041.0,PARQUE,·,PLAZAS
GRAL. A. J. SUCRE,PLAZOLETA,"VERTIZ, VIRREY, AV. - ECHEVERRIA - 11 DE SEPTIEMBRE DE 1888 - SUCRE, ANTONIO JOSE DE, MCAL.",BELGRANO,13.0,8378.019,200.0,,,,,
PLAZA SARMIENTO,PLAZA,TUYUTI - COSQUIN - HUMAITA - EL RASTREADOR,LINIERS,9.0,4321.446,9900.0,,1814.0,PARQUE,TUYUTI 6900,PARQUES
PLAZA ROSARIO VERA PEÑALOZA,PLAZA,"SAN JUAN, AV. - PIEDRAS - CHACABUCO",SAN TELMO,1.0,5300.95,9800.0,,113.0,PARQUE,·,PLAZAS
EMILIO TRONCOSO,PLAZOLETA,"LARRAYA - HICKEN, CRISTOBAL M. - HERMITTE, ENRIQUE, ING. - KRAUSE, JULIO, ING.",VILLA LUGANO,8.0,1763.211,0.0,4.0,166.0,PARQUE,"C1439BIB, ING ENRIQUE HERMITTE 5402-5500",PLAZOLETAS
PLAZA RAMON G. FERNANDEZ,PLAZA,"SARMIENTO, AV. - IRAOLA, AV. - DEL LIBERTADOR, AV.",PALERMO,14.0,26927.642000000003,0.0,,21.0,PARQUE,AV. INFANTA ISABEL 410,PLAZAS
PLAZA DOMINGO OLIVERA,PLAZA,REMEDIOS - MOZART - TANDIL - MORETO,PARQUE AVELLANEDA,9.0,3531.197,0.0,,537.0,PARQUE,AV. OLIVERA,PLAZAS
PLAZA DE LOS COLEGIALES,PLAZA,"MATIENZO, BENJAMIN, TTE. - ZAPIOLA - CONESA - CRAMER",COLEGIALES,13.0,7042.76,200.0,,357.0,PARQUE,"C1426DBC, TTE. BENJAMIN MATIENZO 2901-2999",PLAZAS
JOSE SOLDATI,PLAZOLETA,MENDEZ - PEDERNERA - VIAS DEL FCGB,VILLA SOLDATI,8.0,468.698,9980.0,4.8,17.0,PARQUE,VILLA SOLDATI,PLAZOLETAS
PLAZA EVITA,PLAZA,"DEL LIBERTADOR, AV. - AGUERO - PROPIEDAD PARTICULAR - AUSTRIA",RECOLETA,2.0,9231.255,9200.0,4.2,492.0,,,
PLAZA MAFALDA,PLAZA,"CONDE - DUMONT, SANTOS - ARENAL, CONCEPCION - MARTINEZ, ENRIQUE, GRAL.",COLEGIALES,13.0,8198.847,9800.0,,5263.0,PARQUE,CONDE 145,PLAZAS
MICAELA BASTIDAS,PARQUE,"LANTERI, JULIETA - VERA PEÑALOZA, ROSARIO, BOULEVARD - CALABRIA",PUERTO MADERO,1.0,58126.00700000001,4412.189,4.6,6180.0,,,
PLAZA JOSE C. PAZ,PLAZA,"TABORDA, DIOGENES - CORTEJARENA, JOSE A. - PEPIRI - PAZ, JOSE C.",PARQUE PATRICIOS,4.0,8495.868,9700.0,4.2,683.0,,,
PLAZOLETA PORTUGAL,PLAZOLETA,"ELCANO, AV. - AVILES, VIRREY - CRAMER - DEL PINO, VIRREY - VIAS DEL FCBM",COLEGIALES,13.0,1931.414,0.0,3.9,59.0,PARQUE,CRAMER 1600,PLAZOLETAS
PLAZA DR. R. SAENZ PEÑA,PLAZA,"JUSTO, JUAN B., AV.- BOYACA, AV.- ESCALADA DE SAN MARTIN, REMEDIOS DE - LAMAS, ANDRES",VILLA GRAL. MITRE,11.0,9324.035,9900.0,4.2,3365.0,,,
PLAZA FEDERACION DE RUSIA,PLAZA,"DRAGONES - LA PAMPA - ALSINA, VALENTIN, AV. - CASTAÑEDA",BELGRANO,13.0,18681.355,0.0,,,,,
PLAZA REPUBLICA DEL PERU,PLAZA,"SALGUERO, JERONIMO  - CORONADO, MARTIN - FIGUEROA ALCORTA, PRES., AV.",PALERMO,14.0,4721.475,400.0,,2650.0,PARQUE,,PLAZAS
PLAZA REPUBLICA ORIENTAL DEL URUGUAY,PLAZA,"DEL LIBERTADOR, AV.- TAGLE - FIGUEROA ALCORTA, PRES., AV. - AUSTRIA",RECOLETA,2.0,28416.439,8000.0,,1651.0,PARQUE,RECOLETA,PLAZAS
JULIO DIMILTA,PLAZOLETA,"MORENO, PERITO, AV. - CORRALES",NUEVA POMPEYA,4.0,660.283,20.0,1.0,2.0,PARQUE,AV. PERITO MORENO 3,PLAZOLETAS
PLAZA CIUDAD DE BANFF,PLAZA,LISBOA -  REPUBLICA DE CROACIA -  ROMA - ARREGUI,VERSALLES,10.0,10227.234,0.0,4.3,2423.0,,,
HELEN KELLER,PLAZA,"GRAMAJO GUTIERREZ, ALFREDO - CACHI - LYNCH - EINSTEIN, ALBERTO",NUEVA POMPEYA,4.0,2151.197,100.0,4.6,5.0,PARQUE,"C1437HNB, ALFREDO GRAMAJO GUTIERREZ 3634",PLAZOLETAS
LINDOR B. SOTOMAYOR,PLAZOLETA,VILARDEBO T. - CNEL. ROHDE - M.PESCADOR - JACHAL,VILLA DEL PARQUE,11.0,355.8,10.0,4.3,124.0,PARQUE,"C1417GSB, JACHAL 3502-3600",PLAZOLETAS
PASEO DE LA CHACARITA DE LOS COLEGIALES,JARDIN,"NEWBERY, JORGE, AV. E/ GUZMAN, AV. Y WARNES, AV.",CHACARITA,15.0,10431.463,0.0,,,,,
PORTO ALEGRE,PLAZOLETA,"SAN MARTIN, AV. - NAZARRE - BOLIVIA",VILLA DEL PARQUE,11.0,392.386,20.0,4.1,170.0,PARQUE ESTATAL,AV. SAN MARTIN,PLAZOLETAS
PLAZA DE LOS VIRREYES - TUPAC  AMARU,PLAZA,"LAFUENTE - PERON, EVA, AV.",FLORES,7.0,9251.291,9300.0,3.1,150.0,,,
BASE MARAMBIO,PLAZOLETA,"PATRICIAS ARGENTINAS - GALLARDO, ANGEL (ESCULTURA CENTINELA DE LA PATRIA)",CABALLITO,6.0,1550.251,0.0,3.5,8.0,PARQUE,AV. PATRICIAS ARGENTINAS 400,PLAZOLETAS
PLAZA PAKISTAN,PLAZA,"DORREGO, AV. - FIGUEROA ALCORTA, PRES., AV.- MENDEZ, AGUSTIN - CALLE DE ACCESO AL HIPODROMO",PALERMO,14.0,30992.334,9000.0,4.2,90.0,,,
HECTOR GRESLEBIN,PLAZOLETA,"CAMPICHUELO - DIAZ VELEZ, AV.",CABALLITO,6.0,406.366,9990.0,3.4,7.0,PARQUE,AV. PATRICIAS ARGENTINAS 822,PLAZOLETAS
FLORENCIO SANCHEZ,PLAZOLETA,"ALSINA, VALENTIN, AV. - FIGUEROA ALCORTA, AV. - MENDEZ, A.",PALERMO,14.0,54147.576,1000.0,4.5,36.0,,,
PLAZOLETA MAIMONIDES,PLAZOLETA,"CORDOBA, AV. - URIBURU, JOSE E., PRES. - (HOSPITAL DE CLINICAS)",RECOLETA,2.0,1484.323,100.0,3.5,4.0,PARQUE,CERRADO TEMPORALMENTE,PLAZOLETAS
PLAZOLETA DE LA AMISTAD,PLAZOLETA,"DORREGO, AV. - MUÑECAS - SUSINI, ANTONIO, CNEL.",VILLA CRESPO,15.0,149.385,9990.0,4.3,11.0,PARQUE,AV. DORREGO 361-389,PLAZOLETAS
PLAZOLETA DE LA AMISTAD,PLAZOLETA,WHITE 346,VILLA LURO,10.0,531.04,0.0,4.3,11.0,PARQUE,AV. DORREGO 361-389,PLAZOLETAS
ENRIQUE BANCHS,PLAZOLETA,"SAN ISIDRO LABRADOR, AV. (E) - PAROISSIEN - VILELA",SAAVEDRA,12.0,848.572,0.0,5.0,1.0,PARQUE,"AV. SAN ISIDRO LABRADOR 4100-4012, C1429ADO",PLAZOLETAS
FORJA,CANTERO CENTRAL,"ROCA, CNEL., AV. -  E/ DEL BARCO CENTENERA Y VEDIA, AGUSTIN DE",NUEVA POMPEYA,4.0,7657.056,9600.0,,,,,
FEDERICO FRÜEBEL,PLAZOLETA,"DIAZ VELEZ AV.- ACEVEDO - PATRICIAS ARGENTINAS, AV.",CABALLITO,6.0,1495.898,9900.0,4.5,2.0,PARQUE,,PLAZOLETAS
PLAZA DE LAS NACIONES UNIDAS,PLAZA,"FIGUEROA ALCORTA, PRES., AV. - LIBRES DEL SUR, AV. - AGOTE, LUIS, DR. (TRAZA) - VIAS DEL FCGB",RECOLETA,2.0,43910.364,7000.0,3.8,4.0,,,
PLAZA ARMENIA,PLAZA,"ALCORTA FIGUEROA, PRES., AV. - BUNGE, INT. - BELLO, ANDRES - TORNQUIST, ERNESTO, AV.",PALERMO,14.0,68675.162,7000.0,4.3,14044.0,,,
IGNACIO CORSINI,PLAZOLETA,MOZART - BRAGADO - TAPALQUE - PITAGORAS,PARQUE AVELLANEDA,9.0,1145.026,100.0,4.1,11.0,PARQUE,,PLAZOLETAS
PASEO DE LOS OMBUES,CANTERO CENTRAL,"DE LOS OMBUES, AV.  E / LUGONES, LEOPOLDO, AV.  Y  FIGUEROA ALCORTA, PRES., AV.",PALERMO,14.0,9178.603,1506.7620000000004,4.5,38.0,,,
RESERVA ECOLOGICA,PARQUE SEMIPUBLICO,"NOEL, CARLOS M., INT., AV. - RIO DE LA PLATA - MALECON (N) - EX-CIUDAD DEPORTIVA BOCA",PUERTO MADERO,1.0,2352162.397,0.0,4.5,61718.0,,,
PARQUE ESPAÑA,PARQUE,"ALCORTA, AMANCIO, AV. - CASEROS, AV. - BAIGORRI - SAN LUCAR DE BARRAMEDA",BARRACAS,4.0,41511.72,1000.0,,2388.0,PARQUE LOCAL,,PARQUES
PLAZA BRUNO GIORDANO,PLAZA,GIORDANO BRUNO - PARRAL - NEUQUEN - PROLONGACION DE BACACAY Y VIAS FCDFS,CABALLITO,6.0,8520.02,400.0,4.3,2783.0,,,
PLAZA REPUBLICA ISLAMICA DE IRAN,PLAZA,"FIGUEROA ALCORTA, PRES., AV. - SARMIENTO, AV.- BERRO, ADOLFO - CASARES, AV.",PALERMO,14.0,15088.5,0.0,,424.0,PARQUE,,PLAZAS
PLAZA JUAN F. QUIROGA,PLAZA,"ISABEL, INFANTA, AV. - FREYRE, MARCELINO E., CNEL., AV. - VIAS DEL FCGSM - FIGUEROA ALCORTA, PRES., AV. - SARMIENTO, AV. - IRAOLA, AV.",PALERMO,14.0,63384.928,0.0,4.5,905.0,,,
ADAN QUIROGA,PLAZOLETA,"DEL LIBERTADOR, AV. - UDAONDO, GUILLERMO, AV.",NUÑEZ,13.0,1499.421,303.41,3.8,9.0,PARQUE,AV. GUILLERMO UDAONDO 1462-1496,PLAZOLETAS
MUJERES ARGENTINAS,PARQUE,"DE LOS ITALIANOS, AV - MANSO, JUANA - SΜENZ, MANUELA - LYNCH, MARTA",PUERTO MADERO,1.0,64846.746,5277.644,4.5,9846.0,,,
PARQUE DE SAN BENITO,PARQUE,"LA PAMPA - LUGONES, LEOPOLDO, AV. - FIGUEROA ALCORTA, PRES., AV.- CIRCULO DE SUB-OFICIALES DE LAS F.A.",BELGRANO,13.0,108610.114,0.0,4.4,445.0,,,
PCIA. DE CORDOBA,CANTERO CENTRAL,"LIMA - HUMBERTO IÝ - CALVO, CARLOS - IRIGOYEN, BERNARDO DE",CONSTITUCION,1.0,9138.491,1000.0,,,,,
PLAZA CONCEPCION DEL ALTO DE SAN PEDRO,PLAZA,"IRIGOYEN, BERNARDO DE - INDEPENDENCIA, AV. - ESTADOS UNIDOS - 9 DE JULIO, AV.",CONSTITUCION,1.0,848.0260000000002,9950.0,,11.0,PARQUE,AV. 9 DE JULIO,PLAZAS
PARQUE DE LA MEMORIA,PARQUE,RAFAEL COSTANERA OBLIGADO AV 7001,BELGRANO,13.0,57388.431,0.0,4.6,10059.0,,,
CIUDAD UNIVERSITARIA,PARQUE,"DARIO, RUBEN, AV. PROLONGACION IMAGINARIA - RIO DE LA PLATA - OBLIGADO, RAFAEL, AV. COSTANERA - CALLE ACCESO A CIUDAD UNIVERSITARIA - PROYECCION FACHADAS NORDESTE PABELLONES II, III Y BASES DE LOS PABELL",BELGRANO,13.0,530293.743,0.0,4.5,653.0,,,
PLAZA DEL ANGEL GRIS,PLAZA,"AVELLANEDA, AV. - BOGOTA - CALCENA - ALVAREZ, DONATO, TTE. GRAL., AV.",FLORES,7.0,10148.569,0.0,4.3,5810.0,,,
GRAL. FRANCISCO RAMIREZ // PITA Y PEDERNERA,JARDIN,"SARMIENTO, AV. E/ SANTA FE, AV. Y COLOMBIA, AV. (VEREDON NORTE O DE LA EXPOSICION RURAL)",PALERMO,14.0,8745.47,8745.47,4.0,813.0,,,
BOSQUE ALEGRE (DEPVO. M. BELGRANO),PARQUE SEMIPUBLICO,"OBLIGADO, RAFAEL, AV. COSTANERA  -  SCALABRINI ORTIZ, RAUL, AV. - SARMIENTO - VIAS F.C.G.B.",PALERMO,14.0,134893.28,0.0,4.3,1699.0,,,
HECTOR OESTERHELD,CANTERO CENTRAL,"DE LOS ITALIANOS, AV. - VILLAFLOR, AZUCENA, BOULEVARD - NOEL, CARLOS M., INT., AV. COSTANERA  - GUEMES, MACACHA, BOULEVARD",PUERTO MADERO,1.0,29059.072,1967.326,,,,,
PARQUE COLON,PARQUE,"PASEO COLON, AV. - LA RABIDA (N) - HUERGO, ING., AV. - LA RABIDA (S)",MONSERRAT,1.0,14906.604,0.0,,118.0,PARQUE,,PARQUES
PLAZA REPUBLICA DE HAITI,PLAZA,"FREIRE, RAMON, CAP. GRAL. - DORREGO, AV. - FIGUEROA ALCORTA, PRES., AV. - VIAS DEL FCGBM",PALERMO,14.0,16076.436000000003,0.0,,2.0,PARQUE,AV. DORREGO 3625-3699,PLAZAS
JOSE DAMES,PLAZOLETA,"ESQUIU - TILCARA - LUPPI, ABRAHAM J.",NUEVA POMPEYA,4.0,18.892,0.0,3.7,14.0,PARQUE,ESQUIU 1101-1169,PLAZOLETAS
LUCIO DEMARE,CANTERO CENTRAL,"COMODORO RIVADAVIA, AV.  E/ CABILDO, AV. Y DEL LIBERTADOR, AV.",NUÑEZ,13.0,3092.362,9900.0,4.2,163.0,PARQUE,AV. COMODORO MARTIN RIVADAVIA 1983-1999,PLAZOLETAS
PLAZA CAMPAÑA DEL CHACO,PLAZA,"PADRE MIGONE, M. L. - ACHAVAL RODRIGUEZ, TRISTAN, DR., AV. - BRASIL, AV. - CALABRIA",PUERTO MADERO,1.0,10883.491000000002,0.0,4.3,27.0,,,
MADREA TERESA DE CALCUTA,JARDIN,BULLRICH AV ENTRE DEL LIBERTADOR AV Y SANTA FE AV,PALERMO,14.0,17845.693,0.0,3.9,36.0,,,
PLAZA DE LA SHOA,PLAZA,"DEL LIBERTADOR AV, FREYRE MARCELINO, VIAS DEL FFCC SAN MARTIN Y VIAS DEL FFCC MITRE",PALERMO,14.0,10960.89,0.0,,296.0,PARQUE,AV. DEL LIBERTADOR 3883,PLAZAS
CANTERO AV 27 DE FEBRERO,CANTERO CENTRAL,,VILLA SOLDATI,8.0,10038.389,0.0,4.2,13.0,,,
CANTERO AV 27 DE FEBRERO,CANTERO CENTRAL,,VILLA SOLDATI,8.0,4663.71,0.0,4.2,13.0,,,
CANTERO AV 27 DE FEBRERO,CANTERO CENTRAL,,VILLA SOLDATI,8.0,1603.1029999999996,0.0,4.2,13.0,,,
CANTERO AV 27 DE FEBRERO,CANTERO CENTRAL,,VILLA SOLDATI,8.0,4179.557,0.0,4.2,13.0,,,
CANTERO AV 27 DE FEBRERO,CANTERO CENTRAL,,VILLA SOLDATI,8.0,472.32,0.0,4.2,13.0,,,
CANTERO AV 27 DE FEBRERO,CANTERO CENTRAL,,VILLA SOLDATI,8.0,29.909,0.0,4.2,13.0,,,
CANTERO AV 27 DE FEBRERO,CANTERO CENTRAL,,VILLA SOLDATI,8.0,28.239,0.0,4.2,13.0,,,
CANTERO AV 27 DE FEBRERO,CANTERO CENTRAL,,VILLA SOLDATI,8.0,611.323,0.0,4.2,13.0,,,
BARRIO MUNICIPAL SOLDATI,BARRIO/COMPLEJO,,VILLA SOLDATI,8.0,124739.144,0.0,,,,,
PLAZA ISRAEL,PLAZA,,PALERMO,14.0,24252.075,948.207,,37.0,PARQUE,"C1426CBS, AV. PRES. FIGUEROA ALCORTA 5584-5690",PLAZAS
BUENOS AIRES POLO CIRCO,PLAZA,"GARAY, JUAN DE, AV. - COMBATE DE LOS POZOS",PARQUE PATRICIOS,4.0,13884.174,0.0,3.5,1057.0,,,
PLAZA REPUBLICA DE SERBIA,PLAZA,FIGUEROA ALCORTA PRES AV E/ DORREGO AV Y VIAS DEL FFCC MITRE,PALERMO,14.0,12555.852,0.0,4.3,11.0,,,
PARQUE AGUSTIN P. JUSTO,PARQUE,FIGUEROA ALCORTA AV - VALENTIN ALSINA AV - BELISARIO ROLDAN AV - VIAS DEL FFCC SAN MARTIN - LEVILLIER ROBERTO,PALERMO,14.0,23092.91,0.0,4.4,46.0,,,
PARQUE PIONEROS DE LA ANTARTIDA ARGENTINA,PARQUE,"PAZ, GRAL. - GERCHUNOFF, ALBERTO - YRUITIA, ROGELIO - ANDONAEGUI",SAAVEDRA,12.0,40332.666,0.0,4.0,2.0,,,
PARQUE DE FLORA NATIVA BENITO QUINQUELA MARTIN,PARQUE,IRALA - ESPORA TOMAS - VALLE ARISTOBULO DEL - PI Y MARGALL,BOCA,4.0,24249.428,0.0,4.0,63.0,,,
PATIO SALGUERO,PATIO RECREATIVO,SALGUERO JERONIMO 743 E/ HUMAHUACA Y GUARDIA VIEJA,ALMAGRO,5.0,208.247,0.0,,399.0,PARQUE,JERONIMO SALGUERO 741,PATIOS
PLAZA GUMERSINDO GONZALEZ,PLAZA,"SAMPERIO, MANUEL J. - HORNOS, GRAL. - FINOCHIETTO ENRIQUE DR. - HERRERA",BARRACAS,4.0,22524.619,0.0,3.3,8.0,,,
PLAZA POETA RICARDO E. LLERAS,PLAZA,"HERRERA - SAMPERIO, MANUEL J. - HORNOS, GRAL. - VALLE, ARISTOBULO DEL",BARRACAS,4.0,7559.446,0.0,3.8,21.0,,,
PLAZA SERGIO KARAKACHOFF,PLAZA,"HERRERA - BRANDEN - HORNOS, GRAL - SUAREZ",BARRACAS,4.0,7630.651,0.0,4.1,26.0,,,
PLAZA JORGE CASAL,PLAZA,AV TRIUNVIRATO - AV ROOSVELT - DIAZ COLODRERO - VIAS DEL FFCC MITRE (JOSE LEON SUAREZ),VILLA URQUIZA,12.0,714.5010000000002,0.0,4.0,314.0,PARQUE,"C1431BZF, AV TRIUNVIRATO 4763",PLAZOLETAS
PQUE. DEPVO. ONEGA,PARQUE,,VILLA DEVOTO,11.0,8224.231,1932.804,4.3,162.0,,,
PARQUE EVA DUARTE DE PERON,PARQUE,AV ROSARIO VERA PEÑALOZA - AV  CALABRIA - LANTERI JULIETA - AV RAWSON DELEPIANE,PUERTO MADERO,1.0,22230.743,0.0,4.3,3897.0,,,
JARDIN JAPONES,PLAZA,"DEL LIBERTADOR, AV. - SARMIENTO, AV. - BERRO, ADOLFO, AV. - CASARES, AV.",PALERMO,14.0,13215.709,0.0,,71524.0,PARQUE,"EWN, AV. CASARES 3450",PARQUES SEMI PUBLICO
PLAZA SICILIA,PLAZA,"DEL LIBERTADOR, AV. - SARMIENTO, AV. - BERRO, ADOLFO, AV. - CASARES, AV.",PALERMO,14.0,96627.059,0.0,,513.0,PARQUE,PALERMO,PLAZAS
CORREDOR SALUDABLE PERITO MORENO,PLAZOLETA,PERITO MORENO AV ENTRE VARELA AV Y FERNANDEZ DE LA CRUZ AV,FLORES,7.0,9727.991,0.0,5.0,2.0,,,
PLAZA ESTACION COGHLAN,PLAZA,VIAS DEL FERROCARRIL BARTOLOME MITRE ENTRE NAHUEL HUAPI - TRONADOR - ESTOMBA - MONROE,COGHLAN,12.0,11848.721,0.0,4.3,186.0,,,
PLAZA JULIO CESAR FUMAROLA,PLAZA,PERON JUAN DOMINGO - JEAN JAURES - ANCHORENA TOMAS - PREDIO VIAS DEL FFCC,BALBANERA,3.0,1206.992,0.0,3.9,356.0,PARQUE,"3200,C1198AAH, PRES. TTE. GRAL. JUAN DOMINGO PERON 3102",PLAZOLETAS
PLAZA PASEO DE LA VIDA DR. RENE FAVALORO,PLAZA,BACACAY - ROJAS RICARDO - REPETTO NICOLAS - VIAS DEL FFCC SARMIENTO,CABALLITO,6.0,2355.302,0.0,4.5,28.0,PARQUE,"C1405CFH, BACACAY 902-1000",PLAZOLETAS
PLAZA FRAY MOCHO,PLAZA,"FIGUEROA ALCORTA, PRES., AV. - BUNGE, INT. - BELLO, ANDRES - DE LOS OMBUES, AV.",PALERMO,14.0,26569.178,902.91,,145.0,PARQUE,,PLAZAS
